baryon_density,pressurec2,energy_densityc2
1.51758777e15,1.1752639810351665e15,2.2270718463e15
1.518905478e15,1.177578684833696e15,2.2300275628999998e15
1.520223352e15,1.1798955277500988e15,2.2329850622e15
1.521541226e15,1.1822145097843748e15,2.2359443442000002e15
1.522858934e15,1.1845352744168782e15,2.2389054088999998e15
1.524176808e15,1.186858178167255e15,2.2418682563e15
1.525494516e15,1.1891832210355048e15,2.2448346691e15
1.52681239e15,1.191510046501982e15,2.2478028645999998e15
1.528130264e15,1.1938390110863322e15,2.2507710601000002e15
1.529447972e15,1.196170114788556e15,2.253742821e15
1.530765846e15,1.1985031793488298e15,2.2567163646e15
1.53208372e15,1.200838204767154e15,2.2596916909e15
1.533401428e15,1.2031751910435288e15,2.2626705826e15
1.534719302e15,1.2055143164377762e15,2.2656494743e15
1.53603701e15,1.2078554026900745e15,2.2686319314e15
1.537354884e15,1.2101986280602455e15,2.2716143885e15
1.538672758e15,1.2125436360286445e15,2.274600411e15
1.539990466e15,1.2148907831149162e15,2.2775882162e15
1.54130834e15,1.2172400693190612e15,2.2805778041e15
1.542626214e15,1.2195913163812565e15,2.2835691747e15
1.543943922e15,1.2219445243015022e15,2.2865641107e15
1.545261796e15,1.2242996930797982e15,2.2895590467e15
1.546579504e15,1.2266570009759675e15,2.2925575481e15
1.547897378e15,1.2290162697301868e15,2.2955560495e15
1.549215252e15,1.2313774993424568e15,2.2985581163e15
1.55053296e15,1.2337408680726e15,2.3015619658e15
1.551850834e15,1.236106197660793e15,2.304567598e15
1.553168708e15,1.238473488107037e15,2.3075750129e15
1.554486416e15,1.2408429176711535e15,2.3105859932e15
1.55580429e15,1.2432143080933208e15,2.3135969735e15
1.557122164e15,1.2455876593735382e15,2.3166115192e15
1.558439872e15,1.2479629715118062e15,2.3196260649e15
1.559757746e15,1.250340422767947e15,2.322644176e15
1.561075454e15,1.2527198348821385e15,2.3256640698e15
1.562393328e15,1.255101386114203e15,2.3286857463e15
1.563711202e15,1.2574848982043175e15,2.3317092055e15
1.56502891e15,1.2598703711524828e15,2.3347362301e15
1.566346784e15,1.2622578049586982e15,2.3377632547e15
1.567664658e15,1.264647377882787e15,2.3407938447e15
1.568982366e15,1.267038733405103e15,2.3438244347e15
1.57030024e15,1.2694324063051152e15,2.3468585901e15
1.571617948e15,1.2718278618033548e15,2.3498945282e15
1.572935822e15,1.2742254564194675e15,2.352932249e15
1.574253696e15,1.2766250118936308e15,2.3559735352e15
1.575571404e15,1.279026528225844e15,2.3590148214e15
1.576889278e15,1.2814301836759308e15,2.3620578903e15
1.578207152e15,1.2838357999840675e15,2.3651045246e15
1.57952486e15,1.2862433771502548e15,2.3681529416e15
1.580842734e15,1.2886530934343152e15,2.3712031413e15
1.582160442e15,1.2910645923166032e15,2.3742551237e15
1.583478316e15,1.2934782303167645e15,2.3773088888e15
1.58479619e15,1.2958940074347985e15,2.3803644366e15
1.586113898e15,1.2983115671510602e15,2.3834217671e15
1.587431772e15,1.3007312659851955e15,2.386482663e15
1.588749646e15,1.3031529256773805e15,2.3895453416e15
1.590067354e15,1.3055765462276162e15,2.3926080202e15
1.591385228e15,1.308002305895725e15,2.3956742642e15
1.592702936e15,1.310430026421884e15,2.3987422909e15
1.59402081e15,1.3128597078060935e15,2.4018121003e15
1.595338684e15,1.315291528308176e15,2.4048854751e15
1.596656392e15,1.3177251314084862e15,2.4079588499e15
1.597974266e15,1.3201608736266695e15,2.4110357901e15
1.59929214e15,1.322598576702903e15,2.4141127303e15
1.600609848e15,1.3250384188970098e15,2.4171932359e15
1.601927722e15,1.327480043689344e15,2.4202755242e15
1.60324543e15,1.3299238075995515e15,2.4233595952e15
1.604563304e15,1.332369710627632e15,2.4264454489e15
1.605881178e15,1.3348173962539402e15,2.4295330853e15
1.607198886e15,1.3372672209981215e15,2.4326242871e15
1.60851676e15,1.339719006600353e15,2.4357154889e15
1.609834634e15,1.342172753060635e15,2.4388102561e15
1.611152342e15,1.3446284603789672e15,2.441906806e15
1.612470216e15,1.3470863068151728e15,2.4450051386e15
1.613787924e15,1.3495461141094285e15,2.4481052539e15
1.615105798e15,1.3520078822617345e15,2.4512071519e15
1.616423672e15,1.354471611272091e15,2.4543108326e15
1.61774138e15,1.3569374794003205e15,2.4574180787e15
1.619059254e15,1.3594053083866005e15,2.4605253248e15
1.620377128e15,1.3618750982309308e15,2.4636361363e15
1.621694836e15,1.3643468489333115e15,2.4667487305e15
1.62301271e15,1.3668207387535652e15,2.4698631074e15
1.624330418e15,1.3692965894318692e15,2.472979267e15
1.625648292e15,1.3717744009682238e15,2.4760972093e15
1.626966166e15,1.3742541733626285e15,2.4792169343e15
1.628283874e15,1.3767359066150838e15,2.4823402247e15
1.629601748e15,1.379219778985412e15,2.4854635151e15
1.630919622e15,1.3817056122137908e15,2.4885903709e15
1.63223733e15,1.3841934063002195e15,2.4917190094e15
1.633555204e15,1.386683161244699e15,2.4948494306e15
1.634872912e15,1.3891750553070515e15,2.4979816345e15
1.636190786e15,1.3916689102274542e15,2.5011156211e15
1.63750866e15,1.3941647260059072e15,2.5042513904e15
1.638826368e15,1.3966625026424108e15,2.5073907251e15
1.640144242e15,1.3991622401369648e15,2.5105300598e15
1.641462116e15,1.4016641167493915e15,2.5136729599e15
1.642779824e15,1.404167954219869e15,2.5168176427e15
1.644097698e15,1.4066737525483965e15,2.5199641082e15
1.645415406e15,1.4091815117349748e15,2.5231123564e15
1.64673328e15,1.4116914100394258e15,2.5262623873e15
1.648051154e15,1.4142030909421045e15,2.5294159836e15
1.649368862e15,1.4167169109626562e15,2.5325695799e15
1.650686736e15,1.4192326918412585e15,2.5357267416e15
1.65200461e15,1.421750433577911e15,2.5388839033e15
1.653322318e15,1.4242703144324368e15,2.5420446304e15
1.654640192e15,1.42679197788519e15,2.5452071402e15
1.6559579e15,1.4293157804558165e15,2.5483714327e15
1.657275774e15,1.431841543884493e15,2.5515392906e15
1.658593648e15,1.4343694464310428e15,2.5547071485e15
1.659911356e15,1.4368991315758202e15,2.5578785718e15
1.6612284e15,1.439430955838471e15,2.5610499951e15
1.6625464399999998e15,1.441964562699349e15,2.5642249838e15
1.6638644800000002e15,1.4445003086781002e15,2.5674017552e15
1.66518252e15,1.4470381937747245e15,2.5705803093e15
1.66650056e15,1.4495778614695765e15,2.5737606461e15
1.6678186e15,1.4521196682823015e15,2.5769427656e15
1.66913664e15,1.4546632576932542e15,2.5801284505e15
1.6704546799999998e15,1.4572089862220798e15,2.5833141354e15
1.67177106e15,1.459756675608956e15,2.5865033857e15
1.6730890999999998e15,1.4623065041137052e15,2.5896944187e15
1.6744071400000002e15,1.464858115216682e15,2.5928854517e15
1.67572518e15,1.467411865437532e15,2.5960818328e15
1.67704322e15,1.4699673982566095e15,2.5992782139e15
1.67836126e15,1.4725250701935602e15,2.6024763777e15
1.6796793e15,1.4750848812483838e15,2.6056763242e15
1.68099568e15,1.4776464749014352e15,2.6088798361e15
1.68231372e15,1.4802100294125368e15,2.6120851307e15
1.6836317599999998e15,1.4827757230415115e15,2.6152904253e15
1.6849498000000002e15,1.4853433775285368e15,2.6184992853e15
1.68626784e15,1.4879129928736125e15,2.621709928e15
1.68758588e15,1.4904845690767382e15,2.6249223534e15
1.68890392e15,1.4930581061379145e15,2.6281383442e15
1.6902203e15,1.4956337823169638e15,2.631354335e15
1.69153834e15,1.4982114193540635e15,2.6345738912e15
1.69285638e15,1.5007908389893908e15,2.6377934474e15
1.6941744199999998e15,1.503372397742591e15,2.641016569e15
1.6954924600000002e15,1.5059560956136645e15,2.6442414733e15
1.6968105e15,1.5085415760829655e15,2.6474681603e15
1.69812854e15,1.511129017410317e15,2.65069663e15
1.69944658e15,1.5137185978555418e15,2.6539286651e15
1.70076296e15,1.5163101391588165e15,2.6571607002e15
1.702081e15,1.5189036413201418e15,2.6603963007e15
1.70339904e15,1.5214991043395175e15,2.6636319012e15
1.7047170799999998e15,1.5240965282169432e15,2.6668710671e15
1.7060351200000002e15,1.5266959129524198e15,2.6701120157e15
1.70735316e15,1.529297436805769e15,2.673354747e15
1.7086712e15,1.531900743257346e15,2.676599261e15
1.70998758e15,1.5345061888267962e15,2.6798473404e15
1.71130562e15,1.5371135952542968e15,2.6830954198e15
1.71262366e15,1.5397229625398475e15,2.6863470646e15
1.7139417e15,1.5423342906834485e15,2.6895987094e15
1.7152597399999998e15,1.544947757944923e15,2.6928539196e15
1.7165777800000002e15,1.547563007804625e15,2.6961109125e15
1.71789582e15,1.5501803967822e15,2.6993696881e15
1.7192122000000002e15,1.5527997466178252e15,2.7026320291e15
1.72053024e15,1.555421057311501e15,2.7058943701e15
1.72184828e15,1.558044328863227e15,2.7091584938e15
1.72316632e15,1.5606695612730032e15,2.7124261829e15
1.72448436e15,1.56329675454083e15,2.7156956547e15
1.7258023999999998e15,1.56592608692653e15,2.7189669092e15
1.7271204400000002e15,1.5685572019104575e15,2.7222399464e15
1.7284368199999998e15,1.571190456012258e15,2.7255147663e15
1.7297548600000002e15,1.573825670972109e15,2.7287913689e15
1.7310729e15,1.5764628467900102e15,2.7320697542e15
1.73239094e15,1.5791019834659618e15,2.7353517049e15
1.73370898e15,1.5817430809999638e15,2.7386336556e15
1.73502702e15,1.584386317651839e15,2.7419191717e15
1.7363450599999998e15,1.5870313369019418e15,2.7452064705e15
1.7376631000000002e15,1.5896784952699175e15,2.748495552e15
1.7389794799999998e15,1.592327436236121e15,2.7517864162e15
1.7402975200000002e15,1.5949785163201972e15,2.7550790631e15
1.74161556e15,1.5976315572623242e15,2.7583752754e15
1.7429336e15,1.6002865590625015e15,2.7616714877e15
1.74425164e15,1.602943521720729e15,2.7649712654e15
1.74556968e15,1.6056026234968298e15,2.7682710431e15
1.7468877200000002e15,1.608263507871158e15,2.7715743862e15
1.7482041e15,1.6109265313633592e15,2.774879512e15
1.7495221399999998e15,1.6135913374537882e15,2.7781864205e15
1.7508401800000002e15,1.6162582826620902e15,2.7814968944e15
1.75215822e15,1.6189271887284428e15,2.7848073683e15
1.75347626e15,1.6215980556528458e15,2.7881214076e15
1.7547943e15,1.6242708834352988e15,2.7914354469e15
1.7561123399999998e15,1.6269456720758022e15,2.7947530516e15
1.75742872e15,1.6296224215743562e15,2.798072439e15
1.75874676e15,1.632301310190783e15,2.8013936091e15
1.7600647999999998e15,1.6349819814054375e15,2.8047165619e15
1.76138284e15,1.6376647917379652e15,2.8080412974e15
1.76270088e15,1.6403495629285432e15,2.8113695983e15
1.76401892e15,1.643036116717349e15,2.8146978992e15
1.76533696e15,1.6457248096240278e15,2.8180297655e15
1.76665334e15,1.6484154633887568e15,2.8213634145e15
1.76797138e15,1.6511080780115362e15,2.8246970635e15
1.7692894199999998e15,1.6538028317521888e15,2.8280360606e15
1.7706074600000002e15,1.656499368091069e15,2.8313750577e15
1.7719255e15,1.6591978652879992e15,2.8347158375e15
1.77324354e15,1.6618985016028028e15,2.8380584e15
1.77456158e15,1.6646009205158342e15,2.8414045279e15
1.77587962e15,1.6673054785467385e15,2.8447524385e15
1.777196e15,1.670011997435693e15,2.8481003491e15
1.77851404e15,1.672720477182698e15,2.8514518251e15
1.7798320799999998e15,1.6754309177877535e15,2.8548050838e15
1.7811501200000002e15,1.6781433192508592e15,2.8581601252e15
1.78246816e15,1.6808576815720152e15,2.861518732e15
1.7837862e15,1.6835740047512215e15,2.8648773388e15
1.78510424e15,1.6862922887884782e15,2.868239511e15
1.78642062e15,1.6890125336837855e15,2.8716016832e15
1.78773866e15,1.6917349176969658e15,2.8749674208e15
1.7890567e15,1.6944590843083735e15,2.8783349411e15
1.7903747399999998e15,1.6971853900376545e15,2.8817042441e15
1.7916927800000002e15,1.6999136566249858e15,2.8850753298e15
1.79301082e15,1.7026438840703675e15,2.8884481982e15
1.79432886e15,1.7053758941139768e15,2.891824632e15
1.79564524e15,1.708110043275459e15,2.8952010658e15
1.79696328e15,1.7108461532949918e15,2.898581065e15
1.79828132e15,1.7135842241725748e15,2.9019628469e15
1.79959936e15,1.716324434168031e15,2.9053464115e15
1.8009173999999998e15,1.7190664267617148e15,2.9087317588e15
1.8022354400000002e15,1.721810380213449e15,2.9121188888e15
1.80355348e15,1.7245562945232332e15,2.9155078015e15
1.80487152e15,1.727304347950891e15,2.9189002796e15
1.8061879e15,1.730054183976776e15,2.9222927577e15
1.80750594e15,1.7328061591205342e15,2.9256888012e15
1.80882398e15,1.735560095122343e15,2.9290866274e15
1.81014202e15,1.7383158137223792e15,2.9324862363e15
1.8114600599999998e15,1.7410736714402885e15,2.9358876279e15
1.8127781000000002e15,1.7438334900162482e15,2.9392908022e15
1.81409614e15,1.7465952694502582e15,2.9426957592e15
1.8154125200000002e15,1.7493590097423188e15,2.9461042816e15
1.81673056e15,1.7521247108924292e15,2.949512804e15
1.8180486e15,1.7548923729005905e15,2.9529248918e15
1.81936664e15,1.757661995766802e15,2.9563387623e15
1.82068468e15,1.7604335794910638e15,2.9597544155e15
1.8220027199999998e15,1.7632071240733758e15,2.9631718514e15
1.8233207600000002e15,1.765982807773561e15,2.96659107e15
1.8246371399999998e15,1.768760274071974e15,2.9700120713e15
1.8259551800000002e15,1.7715397012284372e15,2.973436638e15
1.82727322e15,1.7743212675027738e15,2.9768612047e15
1.82859126e15,1.7771047946351602e15,2.9802893368e15
1.8299093e15,1.7798901043657745e15,2.9837192516e15
1.83122734e15,1.782676661915148e15,2.9871509491e15
1.8325453799999998e15,1.7854664281413315e15,2.9905844293e15
1.83386176e15,1.7882579769657422e15,2.9940196922e15
1.8351797999999998e15,1.7910513083883805e15,2.9974567378e15
1.8364978400000002e15,1.7938464224092465e15,3.0008973488e15
1.83781588e15,1.7966433190283402e15,3.0043379598e15
1.83913392e15,1.7994437808438892e15,3.0077821362e15
1.84045196e15,1.802244242659438e15,3.0112280953e15
1.84177e15,1.805048269671442e15,3.0146758371e15
1.8430880399999998e15,1.807852296683446e15,3.0181253616e15
1.84440442e15,1.810659888891905e15,3.0215766688e15
1.8457224599999998e15,1.813469263698592e15,3.0250297587e15
1.8470405000000002e15,1.8162804211035062e15,3.028486414e15
1.84835854e15,1.8190933611066482e15,3.0319430693e15
1.84967658e15,1.8219080837080178e15,3.03540329e15
1.85099462e15,1.824724588907615e15,3.0388652934e15
1.85231266e15,1.8275428767054398e15,3.0423290795e15
1.85362904e15,1.8303647296997198e15,3.0457946483e15
1.85494708e15,1.8331865826939995e15,3.0492619998e15
1.8562651199999998e15,1.8360120008847345e15,3.0527329167e15
1.8575831600000002e15,1.8388392016736972e15,3.0562038336e15
1.8589012e15,1.8416681850608875e15,3.0596783159e15
1.86021924e15,1.8444989510463055e15,3.0631527982e15
1.86153728e15,1.8473314996299512e15,3.0666308459e15
1.86285366e15,1.8501658308118242e15,3.0701106763e15
1.8641717e15,1.8530019445919248e15,3.0735922894e15
1.86548974e15,1.855839840970253e15,3.0770756852e15
1.8668077800000002e15,1.8586813025450368e15,3.0805626464e15
1.86812582e15,1.8615227641198202e15,3.0840496076e15
1.86944386e15,1.8643677908910588e15,3.0875401342e15
1.8707619e15,1.867214600260525e15,3.0910306608e15
1.87207994e15,1.8700631922282188e15,3.0945247528e15
1.87339632e15,1.87291356679414e15,3.0980206275e15
1.87471436e15,1.8757657239582892e15,3.1015182849e15
1.8760323999999998e15,1.8786196637206658e15,3.1050195077e15
1.8773504400000002e15,1.88147538608127e15,3.1085207305e15
1.87866848e15,1.8843346736383292e15,3.112023736e15
1.87998652e15,1.8871939611953888e15,3.1155303069e15
1.88130456e15,1.8900568139489032e15,3.1190386605e15
1.88262094e15,1.8929196667024178e15,3.1225470141e15
1.88393898e15,1.8957860846523878e15,3.1260589331e15
1.88525702e15,1.898654285200585e15,3.1295726348e15
1.8865750599999998e15,1.9015242683470098e15,3.1330899019e15
1.8878931000000002e15,1.9043960340916625e15,3.136607169e15
1.88921114e15,1.9072695824345428e15,3.1401262188e15
1.89052918e15,1.9101466959738778e15,3.143648834e15
1.89184556e15,1.9130238095132132e15,3.1471732319e15
1.8931636e15,1.9159044882490038e15,3.1506994125e15
1.89448164e15,1.9187851669847942e15,3.1542273758e15
1.89579968e15,1.92166941091704e15,3.1577571218e15
1.8971177199999998e15,1.9245554374475132e15,3.1612886505e15
1.8984357600000002e15,1.9274432465762142e15,3.1648219619e15
1.8997538e15,1.9303328383031425e15,3.1683588387e15
1.9010701800000002e15,1.9332242126282988e15,3.1718957155e15
1.90238822e15,1.9361173695516825e15,3.1754361577e15
1.90370626e15,1.9390123090732935e15,3.1789783826e15
1.9050243e15,1.9419108137913602e15,3.1825223902e15
1.90634234e15,1.9448093185094265e15,3.1860681805e15
1.9076603799999998e15,1.947711388423948e15,3.1896157535e15
1.9089784200000002e15,1.950615240936697e15,3.1931651092e15
1.91029646e15,1.953520876047674e15,3.1967180303e15
1.9116128400000002e15,1.9564265111586508e15,3.2002709514e15
1.91293088e15,1.9593357114660828e15,3.2038274379e15
1.91424892e15,1.96224847696997e15,3.2073857071e15
1.91556696e15,1.9651612424738572e15,3.210945759e15
1.916885e15,1.968075790575972e15,3.2145075936e15
1.9182030399999998e15,1.9709939038745418e15,3.2180712109e15
1.9195210800000002e15,1.973912017173112e15,3.2216366109e15
1.9208374599999998e15,1.976833695668137e15,3.2252055763e15
1.9221555000000002e15,1.9797553741631625e15,3.2287745417e15
1.92347354e15,1.9826806178546425e15,3.2323470725e15
1.92479158e15,1.9856076441443505e15,3.235921386e15
1.92610962e15,1.988536453032286e15,3.2394974822e15
1.92742766e15,1.9914670445184492e15,3.2430753611e15
1.9287456999999998e15,1.99439941860284e15,3.2466550227e15
1.93006208e15,1.9973353578836858e15,3.2502382497e15
1.9313801199999998e15,2.0002712971645315e15,3.2538214767e15
1.9326981600000002e15,2.0032108016418328e15,3.2574082691e15
1.9340162e15,2.0061503061191335e15,3.2609950615e15
1.93533424e15,2.00909337579289e15,3.2645854193e15
1.93665228e15,2.012038228064874e15,3.2681775598e15
1.93797032e15,2.0149848629350855e15,3.271771483e15
1.9392867e15,2.0179332804035245e15,3.2753671889e15
1.94060474e15,2.020883480470191e15,3.2789664602e15
1.9419227799999998e15,2.0238354631350852e15,3.2825657315e15
1.9432408200000002e15,2.0267892283982072e15,3.2861685682e15
1.94455886e15,2.029746558857784e15,3.2897714049e15
1.9458769e15,2.0327038893173612e15,3.293377807e15
1.94719494e15,2.0356647849733932e15,3.2969859918e15
1.94851298e15,2.038627463227653e15,3.3005959593e15
1.94982936e15,2.0415901414819128e15,3.3042077095e15
1.9511474e15,2.0445563849326278e15,3.3078230251e15
1.9524654399999998e15,2.0475244109815702e15,3.3114383407e15
1.9537834800000002e15,2.0504942196287408e15,3.3150572217e15
1.95510152e15,2.0534658108741385e15,3.3186761027e15
1.95641956e15,2.056440967315991e15,3.3222985491e15
1.9577376e15,2.0594161237578442e15,3.3259227782e15
1.95905398e15,2.0623948453961525e15,3.32954879e15
1.96037202e15,2.0653735670344608e15,3.3331765845e15
1.96169006e15,2.068355853869224e15,3.3368079444e15
1.9630080999999998e15,2.0713399233022148e15,3.3404393043e15
1.96432614e15,2.0743239927352058e15,3.3440742296e15
1.96564418e15,2.0773116273646518e15,3.3477091549e15
1.96696222e15,2.0803010445923255e15,3.3513476456e15
1.9682786e15,2.0832940270164542e15,3.354987919e15
1.96959664e15,2.0862870094405832e15,3.3586299751e15
1.97091468e15,2.0892817744629395e15,3.3622738139e15
1.97223272e15,2.092280104681751e15,3.3659212181e15
1.9735507600000002e15,2.0952784349005628e15,3.3695686223e15
1.9748688e15,2.0982803303158295e15,3.3732195919e15
1.97618684e15,2.1012840083293242e15,3.3768705615e15
1.97750488e15,2.1042876863428185e15,3.3805250965e15
1.97882126e15,2.107294929552768e15,3.3841814142e15
1.9801393e15,2.1103039553609455e15,3.3878395146e15
1.98145734e15,2.113316546365578e15,3.3914993977e15
1.9827753799999998e15,2.11632913737021e15,3.3951610635e15
1.9840934200000002e15,2.11934351097307e15,3.3988262947e15
1.98541146e15,2.1223596671741578e15,3.4024915259e15
1.9867295e15,2.1253793885717002e15,3.4061603225e15
1.98804588e15,2.128400892567471e15,3.4098309018e15
1.98936392e15,2.1314223965632412e15,3.4135032638e15
1.99068196e15,2.134447465755467e15,3.4171774085e15
1.992e15,2.13747431754592e15,3.4208533359e15
